First process instance # in stats,1
Last process instance # in stats,5550

Resource utilization
Resource,Utilization %
IS FIRST SESSION?,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0.sid-3A3B4D7F-FA96-485C-8CAF-043BE943578F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5550
IS THERE A VALID CLASSIFIER?,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0.sid-250AD6BE-CE1D-479A-ABA8-6C29FB2080A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278
LABELS SUFFICIENT?,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0.sid-AB120E6C-1400-4553-81CE-B81A6DA2F1C8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
NUMBER OF ITERATIONS 
FINE?,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0.sid-F7644FD6-2FCE-4C9A-B91A-8060DB1426DA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236
ON GOING
VALIDATION?,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0.sid-93FACD97-9469-4090-945F-80A0D91CD312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2548
ON GOING 
VALIDATION?,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0.sid-83213944-66E5-4AE7-BF50-278C7972DA5E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2592
RAW SESSION 
INVALID?,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0.sid-4CBCAD4A-992E-42E4-82E3-F1A9F38CACCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5026
RECORDS
SUFFICIENT?,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0.sid-A60D2BA2-C672-40D7-8B69-FD432006142C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5537
SESSION
SUFFICIENT?,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0.sid-7DF884E9-B7F8-42D6-904E-84ECD7CCDFA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106
SET NUMBER OF ITERATIONS,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0.sid-7D343CDC-849C-4479-9343-9EF1E02C5042,13.458279503105587,12.693,45.13,4333.565999999999,0.09877329139235597,0.0,31.804999828338623,31.804999828338623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322
START,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0.sid-7E063660-AF89-4E86-906B-E703580F1C75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5550

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),0.0,335.84967675675665,971.169
Process Cycle Time excluding out of timetable hours (s),0.0,335.84967675675665,971.169
Process Waiting Time (s),0.0,1.8929178376670357,309.64999985694885
Accumulated Process Duration (s),0.0,335.84967675675665,971.1689999999999
Cost,0.0,0.0,0.0


Process Cycle Time (s) distribution
From,To,Count
0,97,1468
98,195,0
196,293,0
294,391,16
392,489,3647
490,587,159
588,685,200
686,783,42
784,881,8
882,979,10

Process Waiting Time (s) distribution
From,To,Count
0,30,5465
31,61,13
62,92,16
93,123,34
124,154,7
155,185,4
186,216,10
217,247,0
248,278,0
279,309,1

Accumulated Process Duration (s) distribution
From,To,Count
0,97,1468
98,195,0
196,293,0
294,391,16
392,489,3647
490,587,159
588,685,200
686,783,42
784,881,8
882,979,10

Process Cost distribution
From,To,Count
0,-1,5550
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0

In-timetable Cycle time (s) distribution
From,To,Count
0,97,1468
98,195,0
196,293,0
294,391,16
392,489,3647
490,587,159
588,685,200
686,783,42
784,881,8
882,979,10



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,490.062,490.062,0.0,0.0
2,439.435,439.435,0.0,0.0
3,437.365,437.365,0.0,0.0
4,0.0,0.0,0.0,0.0
5,437.36,437.36,0.0,0.0
6,602.563,602.563,0.0,0.0
7,438.223,438.223,2.562999963760376,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,433.961,433.961,0.0,0.0
11,444.046,444.046,0.0,0.0
12,438.469,438.469,0.0,0.0
13,0.0,0.0,0.0,0.0
14,436.193,436.193,0.0,0.0
15,0.0,0.0,0.0,0.0
16,436.77,436.77,0.0,0.0
17,0.0,0.0,0.0,0.0
18,438.892,438.892,0.0,0.0
19,429.455,429.455,0.0,0.0
20,435.518,435.518,0.0,0.0
21,437.168,437.168,0.0,0.0
22,441.756,441.756,0.0,0.0
23,615.724,615.724,0.0,0.0
24,0.0,0.0,0.0,0.0
25,485.32,485.32,0.0,0.0
26,436.338,436.338,0.0,0.0
27,433.447,433.447,0.0,0.0
28,492.509,492.509,0.0,0.0
29,436.575,436.575,0.0,0.0
30,0.0,0.0,0.0,0.0
31,434.677,434.677,0.0,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0
35,436.572,436.572,0.0,0.0
36,0.0,0.0,0.0,0.0
37,603.896,603.896,0.0,0.0
38,444.555,444.555,3.8959999084472656,0.0
39,0.0,0.0,0.0,0.0
40,438.364,438.364,0.0,0.0
41,490.505,490.505,0.0,0.0
42,717.287,717.287,96.27999997138977,0.0
43,451.93,451.93,21.006999969482422,0.0
44,442.667,442.667,0.0,0.0
45,436.359,436.359,0.0,0.0
46,0.0,0.0,0.0,0.0
47,434.52,434.52,0.0,0.0
48,439.478,439.478,0.0,0.0
49,0.0,0.0,0.0,0.0
50,427.695,427.695,0.0,0.0
51,428.58,428.58,0.0,0.0
52,434.494,434.494,0.0,0.0
53,476.198,476.198,0.0,0.0
54,0.0,0.0,0.0,0.0
55,438.778,438.778,0.0,0.0
56,489.469,489.469,0.0,0.0
57,490.654,490.654,0.0,0.0
58,433.676,433.676,0.0,0.0
59,426.235,426.235,0.0,0.0
60,435.877,435.877,0.0,0.0
61,434.386,434.386,0.0,0.0
62,595.729,595.729,0.0,0.0
63,429.532,429.532,0.0,0.0
64,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0
66,429.473,429.473,0.0,0.0
67,436.41,436.41,0.0,0.0
68,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0
72,487.729,487.729,0.0,0.0
73,432.898,432.898,0.0,0.0
74,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0
76,431.394,431.394,0.0,0.0
77,0.0,0.0,0.0,0.0
78,435.197,435.197,0.0,0.0
79,425.231,425.231,0.0,0.0
80,424.772,424.772,0.0,0.0
81,440.281,440.281,0.0,0.0
82,434.957,434.957,0.0,0.0
83,486.887,486.887,0.0,0.0
84,0.0,0.0,0.0,0.0
85,435.093,435.093,0.0,0.0
86,435.653,435.653,0.0,0.0
87,0.0,0.0,0.0,0.0
88,431.54,431.54,0.0,0.0
89,0.0,0.0,0.0,0.0
90,446.145,446.145,0.0,0.0
91,423.917,423.917,0.0,0.0
92,0.0,0.0,0.0,0.0
93,477.655,477.655,0.0,0.0
94,731.452,731.452,98.91700005531311,0.0
95,812.499,812.499,192.10599994659424,0.0
96,491.152,491.152,52.92799997329712,0.0
97,431.913,431.913,0.0,0.0
98,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0
100,421.95,421.95,0.0,0.0
101,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0
103,433.914,433.914,0.0,0.0
104,430.295,430.295,0.0,0.0
105,435.584,435.584,0.0,0.0
106,483.432,483.432,0.0,0.0
107,435.178,435.178,0.0,0.0
108,440.782,440.782,0.0,0.0
109,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0
112,602.99,602.99,0.0,0.0
113,444.171,444.171,2.990000009536743,0.0
114,428.81,428.81,0.0,0.0
115,443.369,443.369,0.0,0.0
116,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0
118,439.629,439.629,0.0,0.0
119,436.208,436.208,0.0,0.0
120,439.15,439.15,0.0,0.0
121,441.201,441.201,0.0,0.0
122,435.404,435.404,0.0,0.0
123,444.095,444.095,0.0,0.0
124,438.078,438.078,0.0,0.0
125,0.0,0.0,0.0,0.0
126,493.679,493.679,0.0,0.0
127,431.951,431.951,0.0,0.0
128,446.776,446.776,0.0,0.0
129,0.0,0.0,0.0,0.0
130,336.631,336.631,0.0,0.0
131,440.516,440.516,0.0,0.0
132,436.679,436.679,0.0,0.0
133,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0
135,434.053,434.053,0.0,0.0
136,431.544,431.544,0.0,0.0
137,590.257,590.257,0.0,0.0
138,0.0,0.0,0.0,0.0
139,432.404,432.404,0.0,0.0
140,0.0,0.0,0.0,0.0
141,433.074,433.074,0.0,0.0
142,435.755,435.755,0.0,0.0
143,434.289,434.289,0.0,0.0
144,590.04,590.04,0.0,0.0
145,436.843,436.843,0.0,0.0
146,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0
148,438.355,438.355,0.0,0.0
149,0.0,0.0,0.0,0.0
150,439.383,439.383,0.0,0.0
151,0.0,0.0,0.0,0.0
152,443.611,443.611,0.0,0.0
153,480.63,480.63,0.0,0.0
154,428.642,428.642,0.0,0.0
155,486.758,486.758,0.0,0.0
156,0.0,0.0,0.0,0.0
157,437.822,437.822,0.0,0.0
158,0.0,0.0,0.0,0.0
159,435.178,435.178,0.0,0.0
160,427.998,427.998,0.0,0.0
161,0.0,0.0,0.0,0.0
162,477.876,477.876,0.0,0.0
163,441.91,441.91,0.0,0.0
164,0.0,0.0,0.0,0.0
165,429.597,429.597,0.0,0.0
166,438.337,438.337,0.0,0.0
167,441.887,441.887,0.0,0.0
168,493.547,493.547,0.0,0.0
169,437.932,437.932,0.0,0.0
170,436.07,436.07,0.0,0.0
171,435.927,435.927,0.0,0.0
172,435.948,435.948,0.0,0.0
173,438.409,438.409,0.0,0.0
174,439.598,439.598,0.0,0.0
175,441.861,441.861,0.0,0.0
176,439.164,439.164,0.0,0.0
177,0.0,0.0,0.0,0.0
178,430.806,430.806,0.0,0.0
179,488.469,488.469,0.0,0.0
180,426.79,426.79,0.0,0.0
181,495.41,495.41,0.0,0.0
182,441.42,441.42,0.0,0.0
183,433.701,433.701,0.0,0.0
184,434.327,434.327,0.0,0.0
185,436.008,436.008,0.0,0.0
186,436.932,436.932,0.0,0.0
187,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0
191,430.211,430.211,0.0,0.0
192,590.942,590.942,0.0,0.0
193,428.627,428.627,0.0,0.0
194,432.428,432.428,0.0,0.0
195,432.885,432.885,0.0,0.0
196,433.37,433.37,0.0,0.0
197,439.451,439.451,0.0,0.0
198,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0
201,437.342,437.342,0.0,0.0
202,437.656,437.656,0.0,0.0
203,437.671,437.671,0.0,0.0
204,0.0,0.0,0.0,0.0
205,482.877,482.877,0.0,0.0
206,429.008,429.008,0.0,0.0
207,441.071,441.071,0.0,0.0
208,0.0,0.0,0.0,0.0
209,604.039,604.039,0.0,0.0
210,498.139,498.139,4.039000034332275,0.0
211,440.273,440.273,0.0,0.0
212,0.0,0.0,0.0,0.0
213,439.039,439.039,0.0,0.0
214,438.671,438.671,0.0,0.0
215,436.11,436.11,0.0,0.0
216,440.5,440.5,0.0,0.0
217,441.375,441.375,0.0,0.0
218,489.106,489.106,0.0,0.0
219,436.208,436.208,0.0,0.0
220,437.929,437.929,0.0,0.0
221,430.361,430.361,0.0,0.0
222,0.0,0.0,0.0,0.0
223,437.426,437.426,0.0,0.0
224,436.436,436.436,0.0,0.0
225,741.947,741.947,99.98900008201599,0.0
226,480.637,480.637,41.95799994468689,0.0
227,433.598,433.598,0.0,0.0
228,0.0,0.0,0.0,0.0
229,432.039,432.039,0.0,0.0
230,437.975,437.975,0.0,0.0
231,441.236,441.236,0.0,0.0
232,491.795,491.795,0.0,0.0
233,431.335,431.335,0.0,0.0
234,604.639,604.639,0.0,0.0
235,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0
237,434.721,434.721,0.0,0.0
238,492.508,492.508,0.0,0.0
239,437.298,437.298,0.0,0.0
240,443.566,443.566,0.0,0.0
241,437.842,437.842,0.0,0.0
242,0.0,0.0,0.0,0.0
243,429.343,429.343,0.0,0.0
244,435.363,435.363,0.0,0.0
245,0.0,0.0,0.0,0.0
246,436.765,436.765,0.0,0.0
247,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0
249,432.784,432.784,0.0,0.0
250,0.0,0.0,0.0,0.0
251,431.553,431.553,0.0,0.0
252,0.0,0.0,0.0,0.0
253,606.53,606.53,0.0,0.0
254,430.716,430.716,6.5299999713897705,0.0
255,436.497,436.497,0.0,0.0
256,433.286,433.286,0.0,0.0
257,0.0,0.0,0.0,0.0
258,439.451,439.451,0.0,0.0
259,0.0,0.0,0.0,0.0
260,437.183,437.183,0.0,0.0
261,436.44,436.44,0.0,0.0
262,440.073,440.073,0.0,0.0
263,0.0,0.0,0.0,0.0
264,435.879,435.879,0.0,0.0
265,0.0,0.0,0.0,0.0
266,433.401,433.401,0.0,0.0
267,440.957,440.957,0.0,0.0
268,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0
270,431.222,431.222,0.0,0.0
271,487.817,487.817,0.0,0.0
272,439.908,439.908,0.0,0.0
273,595.704,595.704,0.0,0.0
274,439.487,439.487,0.0,0.0
275,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0
277,435.599,435.599,0.0,0.0
278,431.069,431.069,0.0,0.0
279,0.0,0.0,0.0,0.0
280,605.345,605.345,0.0,0.0
281,444.824,444.824,5.3450000286102295,0.0
282,437.964,437.964,0.0,0.0
283,487.304,487.304,0.0,0.0
284,436.961,436.961,0.0,0.0
285,0.0,0.0,0.0,0.0
286,617.783,617.783,0.0,0.0
287,458.579,458.579,17.782999992370605,0.0
288,439.783,439.783,0.0,0.0
289,436.127,436.127,0.0,0.0
290,437.97,437.97,0.0,0.0
291,444.399,444.399,0.0,0.0
292,438.233,438.233,0.0,0.0
293,427.46,427.46,0.0,0.0
294,0.0,0.0,0.0,0.0
295,444.385,444.385,0.0,0.0
296,429.455,429.455,0.0,0.0
297,439.134,439.134,0.0,0.0
298,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,0.0
300,433.846,433.846,0.0,0.0
301,425.444,425.444,0.0,0.0
302,0.0,0.0,0.0,0.0
303,486.543,486.543,0.0,0.0
304,0.0,0.0,0.0,0.0
305,426.224,426.224,0.0,0.0
306,437.263,437.263,0.0,0.0
307,439.987,439.987,0.0,0.0
308,441.277,441.277,0.0,0.0
309,597.621,597.621,0.0,0.0
310,436.537,436.537,0.0,0.0
311,481.141,481.141,0.0,0.0
312,449.466,449.466,0.0,0.0
313,431.233,431.233,0.0,0.0
314,484.176,484.176,0.0,0.0
315,437.654,437.654,0.0,0.0
316,0.0,0.0,0.0,0.0
317,435.242,435.242,0.0,0.0
318,428.749,428.749,0.0,0.0
319,432.332,432.332,0.0,0.0
320,438.935,438.935,0.0,0.0
321,439.757,439.757,0.0,0.0
322,0.0,0.0,0.0,0.0
323,443.434,443.434,0.0,0.0
324,0.0,0.0,0.0,0.0
325,0.0,0.0,0.0,0.0
326,437.563,437.563,0.0,0.0
327,438.678,438.678,0.0,0.0
328,484.329,484.329,0.0,0.0
329,431.433,431.433,0.0,0.0
330,0.0,0.0,0.0,0.0
331,442.518,442.518,0.0,0.0
332,438.851,438.851,0.0,0.0
333,487.431,487.431,0.0,0.0
334,599.868,599.868,0.0,0.0
335,430.769,430.769,0.0,0.0
336,439.383,439.383,0.0,0.0
337,0.0,0.0,0.0,0.0
338,431.325,431.325,0.0,0.0
339,437.184,437.184,0.0,0.0
340,489.0,489.0,0.0,0.0
341,431.247,431.247,0.0,0.0
342,442.591,442.591,0.0,0.0
343,489.634,489.634,0.0,0.0
344,421.325,421.325,0.0,0.0
345,477.542,477.542,0.0,0.0
346,611.37,611.37,0.0,0.0
347,447.186,447.186,11.369999885559082,0.0
348,428.523,428.523,0.0,0.0
349,434.3,434.3,0.0,0.0
350,0.0,0.0,0.0,0.0
351,0.0,0.0,0.0,0.0
352,434.936,434.936,0.0,0.0
353,0.0,0.0,0.0,0.0
354,490.073,490.073,0.0,0.0
355,432.022,432.022,0.0,0.0
356,430.867,430.867,0.0,0.0
357,731.068,731.068,96.8840000629425,0.0
358,464.604,464.604,34.18400001525879,0.0
359,0.0,0.0,0.0,0.0
360,432.141,432.141,0.0,0.0
361,436.897,436.897,0.0,0.0
362,489.543,489.543,0.0,0.0
363,0.0,0.0,0.0,0.0
364,438.072,438.072,0.0,0.0
